1616187360,48961.11,49121.42,48976.49,49121.42,1.23120587
1616187300,48921.73,48976.52,48951.61,48957.65,1.29638391
1616187240,48927.89,48969.93,48939.62,48964.14,0.32251709
1616187180,48894.35,48967.14,48899.73,48952,1.38926039
1616187120,48865.32,48952.59,48944.62,48919.35,2.54054899
1616187060,48923.81,48976.53,48943.96,48957.47,0.76518299
1616187000,48850,48944.3,48897.94,48921.33,1.77362155
1616186940,48883.12,48973.4,48954.64,48887.23,1.52058494
1616186880,48900.19,48970.21,48956.31,48952.15,1.52902228
1616186820,48931.02,48976.53,48953.82,48956.25,2.03966921
1616186760,48897.05,49016.09,49016.09,48953.61,1.93562108
1616186700,48962.5,49109.38,49000.84,49034.44,3.64425891
1616186640,48898,49037.12,48969.47,48989.06,7.26832388
1616186580,48945.39,49149.56,49131,48970.03,22.22258566
1616186520,49131,49299.49,49261.63,49131,5.74398782
1616186460,49249.17,49326.64,49277.81,49261.63,2.3971432
1616186400,49271.53,49312.46,49271.53,49277.82,0.59967215
1616186340,49248.43,49312.03,49305.56,49252.32,1.03518901
1616186280,49293.43,49351.5,49322.14,49300.6,1.14036038
1616186220,49315.17,49396.89,49368.84,49322.14,0.46601015
1616186160,49350.36,49407.62,49350.36,49387.19,0.14662657
1616186100,49325.16,49397.85,49364.62,49350.45,0.41725418
1616186040,49334.04,49396.28,49359.46,49364.62,0.77147024
1616185980,49308.14,49374.62,49355.12,49359.46,0.10507177
1616185920,49330.03,49400.1,49370.98,49356.66,0.51133851
1616185860,49282.5,49461.08,49398.82,49329.19,0.88068066
1616185800,49153.49,49461.23,49178.59,49425.17,10.42751113
1616185740,49105.54,49339.18,49300,49166.75,7.38379539
1616185680,49309.09,49437.53,49413.79,49309.09,2.77875322
1616185620,49338.66,49500.51,49396.19,49381.47,1.8431067
1616185560,49352.49,49602.68,49596.59,49403.94,5.36184316
1616185500,49541.33,49676.32,49672.99,49607.58,1.92310816
1616185440,49623.57,49725.81,49725.81,49672.98,0.4651689
1616185380,49659.56,49732.99,49683.93,49697.59,0.85417389
1616185320,49594.5,49792.81,49792.7,49683.93,2.81627003
1616185260,49733.1,49822.54,49769.41,49784.38,0.39065436
1616185200,49735.02,49839.49,49839.49,49770.25,4.43162113
1616185140,49846.32,49888,49846.32,49847.84,1.96568252
1616185080,49818.16,49869.99,49853.09,49869.99,1.32678205
1616185020,49824.61,49855.78,49843.72,49855.78,5.70796151
1616184960,49757.01,49845.38,49800.01,49844.15,4.81203048
1616184900,49800,49849.99,49803.06,49800,3.88629685
1616184840,49720.54,49850,49755.88,49807.7,8.72353153
1616184780,49641.36,49755.88,49695.58,49755.88,2.21717028
1616184720,49586.1,49742.47,49595.45,49711.93,12.14931403
1616184660,49561.7,49597.07,49573.72,49577.12,0.62134724
1616184600,49508.8,49588.38,49516.89,49567.67,11.41796073
1616184540,49482.69,49524.74,49500,49503.94,0.79949064
1616184480,49461.43,49500,49488.13,49496.26,0.35400192
1616184420,49442.89,49495.44,49458.61,49488.13,0.71452338
1616184360,49403.54,49469.44,49408.31,49458.94,0.36534286
1616184300,49396.49,49469.48,49458.71,49396.49,1.02693326
1616184240,49438.38,49511.29,49511.29,49451.84,0.17251389
1616184180,49492.72,49523.37,49502.49,49516.12,0.56340752
1616184120,49495.66,49524.75,49502.69,49507.07,0.50075839
1616184060,49488.52,49519.61,49519.61,49502.68,0.89272722
1616184000,49467.79,49519.61,49468.07,49519.61,0.24991816
1616183940,49388.5,49483.26,49413.51,49464.55,0.99131134
1616183880,49393.51,49439.77,49422.5,49410.09,0.23522442
1616183820,49432,49486.84,49477.35,49452.53,0.43039416
1616183760,49426.77,49522.13,49516.62,49452.83,1.37801999
1616183700,49436.25,49521.3,49459.89,49480.27,1.0462969
1616183640,49379.43,49460.55,49392.19,49451.4,3.83361474
1616183580,49366.41,49417.26,49414.6,49382.58,0.76206334
1616183520,49341.01,49402.02,49361.14,49402.02,1.24278926
1616183460,49330.73,49371.4,49338.66,49360.99,0.21561905
1616183400,49300.14,49392.18,49300.14,49369.26,0.1986881
1616183340,49294.3,49357.86,49309.54,49309.09,1.18443453
1616183280,49301.35,49418.56,49409.16,49301.69,1.28479098
1616183220,49359.88,49481.55,49440.91,49409.25,0.37619023
1616183160,49422.62,49453.15,49449.45,49432.61,0.52411873
1616183100,49417.26,49471.69,49471.69,49449.47,0.52038051
1616183040,49437.84,49470.18,49468.1,49466.51,0.26378137
1616182980,49447.24,49504.44,49494.62,49468.02,0.10302428
1616182920,49458.68,49524.65,49477.67,49515.86,0.07927008
1616182860,49463.05,49520.61,49472.41,49489.49,1.63864733
1616182800,49405.68,49471.83,49468.26,49440.75,0.17592883
1616182740,49456.96,49533.79,49512.36,49456.96,0.30668447
1616182680,49489.76,49536,49524.75,49489.76,3.08031263
1616182620,49447.46,49525,49447.46,49524.75,2.54196175
1616182560,49423.5,49473.73,49470,49452.61,0.18937831
1616182500,49431.76,49470,49431.76,49457.13,1.38047279
1616182440,49393.96,49451.04,49400,49426.14,0.07318024
1616182380,49400,49432.36,49418,49406.07,0.32413935
1616182320,49418,49447.12,49420.09,49432.37,0.59811866
1616182260,49386.89,49437.39,49412.69,49417.66,0.26038344
1616182200,49387.73,49432.22,49388.12,49432.22,0.52485038
1616182140,49388.11,49454.72,49446.87,49405.09,0.76636363
1616182080,49424.37,49460,49424.37,49429.39,0.65008904
1616182020,49403.9,49459.72,49459.72,49403.9,0.23441257
1616181960,49427.58,49461.82,49427.58,49447.92,0.48887271
1616181900,49384.88,49428.75,49384.88,49406.84,0.96765108
1616181840,49371.09,49400,49386.63,49399.99,0.35472004
1616181780,49357.33,49400,49367.89,49383.74,1.07841287
1616181720,49324.4,49370.47,49324.4,49368.53,0.15555476
1616181660,49312.75,49336.47,49322.39,49324.4,0.20964983
1616181600,49314.97,49355.56,49334.25,49318.62,0.23163395
1616181540,49316.19,49346.94,49330.44,49341.16,1.39349672
1616181480,49314.68,49341.75,49327.5,49330.44,0.1302248
1616181420,49328.83,49356.73,49349.92,49352.54,0.08339973
1616181360,49320.87,49357.13,49341.79,49346.25,0.10334606
1616181300,49314.68,49355.33,49334.05,49340.22,0.10967251
1616181240,49327.19,49358.01,49331.52,49348.71,0.28276742
1616181180,49280.02,49343.33,49299.36,49331.52,0.09708697
1616181120,49303.38,49388.9,49388.9,49303.38,0.46941505
1616181060,49368.46,49398.29,49374.93,49368.52,0.69533042
1616181000,49335.11,49382.08,49356.48,49365.31,0.47375118
1616180940,49356.37,49419.75,49394.49,49382.59,0.32062161
1616180880,49361.14,49419.92,49366.68,49370.05,0.06184666
1616180820,49366.74,49443.15,49421.78,49400.29,1.08729234
1616180760,49364.97,49435.26,49408,49430.84,0.78045779
1616180700,49313.01,49422.55,49316.61,49399.57,0.82818016
1616180640,49320.28,49373.71,49361.17,49343.89,0.10322629
1616180580,49351.86,49398.32,49398.32,49385.87,0.10037213
1616180520,49358.36,49401.04,49358.36,49399.78,0.0748198
1616180460,49344.51,49405.73,49374.92,49389,0.09282703
1616180400,49329.19,49415,49399.93,49390.51,0.10803915
1616180340,49374.72,49416.3,49374.72,49406.06,0.05401609
1616180280,49333.16,49386.29,49375.71,49385.77,0.05565443
1616180220,49345.78,49425.09,49402.76,49345.78,0.49686578
1616180160,49380.66,49432.31,49406.06,49404.79,0.51596299
1616180100,49369.38,49429.58,49389.09,49410.2,0.22749677
1616180040,49359.98,49458.58,49426.26,49365.58,0.05310508
1616179980,49377.7,49426.25,49380.51,49398.08,0.13676243
1616179920,49354.89,49434.05,49434.05,49377.93,0.37985664
1616179860,49416.56,49484.44,49434.1,49440.95,0.63664543
1616179800,49425.24,49469.76,49434.36,49462.12,0.18785895
1616179740,49403.9,49450.12,49403.9,49444.75,0.11538896
1616179680,49404.02,49460.82,49453.58,49417.04,1.20834225
1616179620,49416.63,49483.48,49442.27,49447.77,3.1617893
1616179560,49409.54,49450,49445.9,49420.08,0.28328094
1616179500,49375.63,49448.79,49382.88,49426.7,1.32522874
1616179440,49383.89,49423.24,49388.74,49395.78,0.18672137
1616179380,49363.37,49418.89,49377.38,49372.9,0.10346418
1616179320,49318.65,49370.98,49357.96,49370.98,0.34337008
1616179260,49358.48,49386.57,49381.82,49375,0.166652
1616179200,49318.91,49387.85,49326.02,49387.85,0.19323964
1616179140,49318.91,49407.71,49407.7,49326.02,0.18576377
1616179080,49395.84,49425,49412.69,49407.71,3.97565045
1616179020,49400.18,49463.43,49433.38,49437.94,0.0755996
1616178960,49415.46,49467.31,49436.23,49461.66,0.18947419
1616178900,49416.07,49486.33,49460.75,49428.77,0.43168718
1616178840,49456.18,49515.7,49476.02,49476.23,0.11586022
1616178780,49460.02,49550.07,49500,49477.17,1.52463496
1616178720,49423.13,49500,49429.99,49481.76,0.8465728
1616178660,49390.64,49430,49391.67,49419.66,1.27684861
1616178600,49337.35,49392.99,49344.52,49390.58,0.47414207
1616178540,49307.84,49359.62,49359.62,49359.55,0.21183823
1616178480,49347.64,49399.85,49357.14,49354.29,0.3321738
1616178420,49362.31,49400,49400,49370.14,0.97957813
1616178360,49301.31,49400,49301.32,49394.27,0.67085022
1616178300,49250.84,49299.83,49268.9,49299.83,0.12596842
1616178240,49253.1,49310.23,49310.23,49268.9,1.24563374
1616178180,49221.58,49308.02,49221.58,49308.02,0.49841451
1616178120,49175.7,49244.51,49191.81,49236.1,0.89293586
1616178060,49135.85,49224.4,49159.3,49200.39,1.35446671
1616178000,49097.18,49159.3,49132.32,49159.3,4.19081542
1616177940,49097.18,49132.33,49122.63,49132.33,1.11129652
1616177880,49056.55,49141.69,49056.55,49124.99,1.16772486
1616177820,49025.8,49098.84,49072.72,49066.81,0.9675965
1616177760,49025.81,49141.28,49141.27,49072.71,1.86783196
1616177700,49050,49175.16,49150.81,49145.51,1.18790063
1616177640,49119.45,49199.14,49119.45,49175.25,2.04689263
1616177580,49069.31,49269.91,49269.91,49123.19,6.29093391
1616177520,49255.23,49305.04,49305.04,49255.39,0.08254856
1616177460,49250.95,49287.27,49287.27,49267.81,1.2455053
1616177400,49294.73,49380.83,49299.51,49295.13,6.14001957
1616177340,49287.27,49355.17,49340.26,49294.67,0.26524094
1616177280,49340.01,49392.23,49390.59,49357.34,0.14073202
1616177220,49375.79,49459.43,49407.92,49375.79,0.4187387
1616177160,49365.95,49435.25,49379.59,49402.99,0.79455004
1616177100,49366.25,49417.63,49366.63,49379.98,0.60976738
1616177040,49366.21,49462.02,49462.02,49366.23,0.49703787
1616176980,49424.29,49491.95,49456.45,49465.05,0.42500123
1616176920,49463.03,49508.91,49463.03,49472.43,1.08391745
1616176860,49451.77,49523.72,49504.1,49463.07,1.3002232
1616176800,49429.96,49520.88,49429.96,49506.71,0.52025194
1616176740,49437.19,49502.39,49487.25,49437.19,0.05317127
1616176680,49443.02,49497.27,49450,49493.86,1.04640549
1616176620,49402.65,49450,49437.6,49429.26,1.06773432
1616176560,49426.45,49479.99,49470.76,49432.59,0.56003874
1616176500,49449.76,49511.66,49449.76,49451.26,3.45142749
1616176440,49439.25,49514.26,49493.42,49452.11,0.02228118
1616176380,49475.05,49524.75,49500,49475.05,1.8378944
1616176320,49435.32,49500,49435.32,49500,2.9157127
1616176260,49392.4,49444.95,49392.4,49444.05,0.56832761
1616176200,49379.99,49427.66,49398.06,49394.6,1.02938622
1616176140,49334.49,49398.06,49366.17,49398.06,0.09502625
1616176080,49330.75,49383.5,49370.18,49339.43,1.84199735
1616176020,49372.65,49443.79,49443.79,49376.03,0.79982201
1616175960,49408.41,49451.42,49408.41,49430.38,0.20462246
1616175900,49359.9,49434.66,49368.8,49403.85,0.95459803
1616175840,49315.5,49368.82,49336.78,49368.81,0.72435377
1616175780,49319.7,49387.42,49387.41,49333.53,0.47676727
1616175720,49345.35,49378.43,49370.63,49373.12,0.34706153
1616175660,49337.09,49416.05,49416.05,49365.46,0.58579519
1616175600,49345.91,49416.02,49345.91,49416.02,1.18737599
1616175540,49322.95,49368.7,49368.7,49335.66,0.85769551
1616175480,49368.44,49412.83,49395.47,49396.16,0.25072042
1616175420,49384.92,49447.64,49447.63,49397.78,0.42065536
1616175360,49428.63,49454.15,49429.73,49437.21,0.16171621
1616175300,49381.94,49453.91,49382.33,49447.5,0.77031197
1616175240,49382.33,49439.08,49425.54,49382.33,0.20124944
1616175180,49397.91,49479.9,49454.98,49406.04,0.85483387
1616175120,49414.52,49476.33,49463.81,49473.23,0.15551097
1616175060,49397.98,49472.67,49414.72,49451.98,2.38940712
1616175000,49344.98,49415.13,49344.98,49394.53,1.08908262
1616174940,49335.49,49386.9,49386.63,49344.86,1.61460139
1616174880,49345.55,49386.97,49375.62,49367.24,0.28105182
1616174820,49314.65,49378.1,49331.83,49350.06,0.80461286
1616174760,49301.18,49348.41,49348.41,49331.64,1.05519859
1616174700,49311.9,49363.34,49325.46,49331.63,1.63420343
1616174640,49272.55,49338.88,49287,49338.88,3.0497798
1616174580,49253.05,49339.26,49325.82,49287,3.17939515
1616174520,49304.23,49371.46,49360,49325.95,1.93879021
1616174460,49360,49399.39,49382.9,49360,0.47669922
1616174400,49360,49402.68,49360,49374.06,0.68909477
1616174340,49360,49430.32,49430.32,49369.57,1.54064913
1616174280,49433.82,49489.87,49487.99,49437.12,0.70170331
1616174220,49465.44,49497.28,49485.7,49465.44,0.28246153
1616174160,49447.54,49485.69,49463.39,49471.35,0.910339
1616174100,49420.46,49465.03,49420.46,49465.03,0.93765799
1616174040,49402.23,49427.18,49417.89,49415.33,0.34101046
1616173980,49412.34,49435.48,49426.84,49425.62,0.44213298
1616173920,49402.23,49423.51,49406.4,49411.51,0.603319
1616173860,49402.23,49431.79,49410.43,49423.44,0.44844465
1616173800,49360.21,49413.38,49360.21,49392.07,0.98254484
1616173740,49343.39,49408.2,49353.83,49343.39,1.32881202
1616173680,49329.33,49378.63,49350.6,49349,2.69362858
1616173620,49351.99,49426.47,49426.47,49353.34,4.6022075
1616173560,49406.79,49460.37,49460.37,49421.17,0.43295572
1616173500,49430.16,49479.95,49443.75,49452.71,0.86797097
1616173440,49445.16,49510.66,49490,49445.16,1.80118971
1616173380,49490,49510.78,49490,49491.87,0.40844271
1616173320,49479.77,49520.23,49479.77,49490.01,0.6212281
1616173260,49322.77,49528,49492.64,49473.86,15.08568845
1616173200,49442.16,49503.65,49442.16,49495.63,1.59036791
1616173140,49420.43,49471.38,49445.02,49458.56,0.09565475
1616173080,49439,49482.23,49474.04,49471.04,1.41739546
1616173020,49439.12,49482.23,49439.12,49482.23,0.21127327
1616172960,49408.78,49464,49418.14,49428.08,0.53721078
1616172900,49418.49,49492.86,49473.88,49443.63,0.18888355
1616172840,49470.17,49528.91,49499.58,49470.24,0.78836997
1616172780,49493.71,49536.49,49520,49504.15,0.65794835
1616172720,49492.84,49531.39,49504.93,49517.52,1.03922726
1616172660,49483.08,49533.95,49533.86,49483.08,1.09180475
1616172600,49528.81,49595.67,49572.12,49544.76,0.05729564
1616172540,49523.53,49600,49533.61,49600,0.9698328
1616172480,49501.06,49590.82,49532.35,49544.6,2.78202726
1616172420,49489.38,49549.97,49489.38,49549.97,1.95994335
1616172360,49460.47,49520.62,49465.63,49497.35,0.52891949
1616172300,49403.57,49487.41,49404.26,49475.84,0.37563657
1616172240,49417.82,49446.18,49446.18,49417.82,0.4124133
1616172180,49408.24,49500.13,49500.13,49410.29,0.12879633
1616172120,49466.77,49521.8,49477.52,49500.14,0.42765492
1616172060,49434.08,49511.72,49439.59,49501.29,0.69185288
1616172000,49375.67,49460.61,49381.51,49460.6,0.38004966
1616171940,49386.26,49435.52,49435.51,49386.26,0.30067658
1616171880,49400,49435.47,49415.56,49414.91,0.31611473
1616171820,49420.32,49462.24,49441.2,49446.36,0.90384606
1616171760,49408.55,49499.83,49481.67,49441.08,0.72761039
1616171700,49428.56,49495.76,49428.56,49484.21,0.49413704
1616171640,49413.82,49460.99,49429.43,49451.28,1.83922162
1616171580,49416.55,49480.43,49438.64,49450.39,3.45579702
1616171520,49445.3,49477.83,49465.7,49465.56,1.54070887
1616171460,49409.61,49499.99,49499.99,49465.7,1.44088803
1616171400,49408.59,49491.67,49417.59,49476.99,0.81951
1616171340,49408.55,49471.29,49465.32,49408.55,0.09614901
1616171280,49407.89,49489.91,49453.63,49469.07,0.34843347
1616171220,49424.51,49485.14,49475,49459.71,0.25262054
1616171160,49424.63,49489.67,49427.66,49470.1,1.11589407
1616171100,49386,49483.74,49433.88,49453.77,0.93356251
1616171040,49369.94,49429.85,49402.62,49429.85,1.79944719
1616170980,49360.09,49509.12,49460.21,49384.24,1.99032115
1616170920,49436.26,49590.86,49573.36,49470.97,6.25629237
1616170860,49533.92,49603.96,49603.96,49550.4,0.60541788
1616170800,49569.08,49632.13,49608.76,49596.09,1.07798729
1616170740,49561.6,49628.98,49561.6,49624.61,0.69512696
1616170680,49497.17,49613.35,49549.88,49606.68,5.58099036
1616170620,49503.67,49578.47,49558.64,49546.94,0.76531864
1616170560,49495.93,49545.54,49500,49541.4,0.47878645
1616170500,49383.51,49500,49486.22,49500,2.35436557
1616170440,49331.96,49483.12,49335.23,49483.12,2.72472548
1616170380,49284.42,49397.89,49394.5,49363.38,3.55416856
1616170320,49353.99,49428.69,49405.79,49397.86,2.30528532
1616170260,49374.82,49439.73,49439.72,49410.84,6.12620401
1616170200,49414.33,49454.99,49449.03,49439.71,0.22975459
1616170140,49400.03,49453.44,49434.02,49443.57,2.50845908
1616170080,49415.53,49526.53,49526.53,49447.51,0.62473332
1616170020,49500,49578.58,49500,49502.73,1.89850281
1616169960,49510.24,49583.13,49583.13,49510.24,1.18006464
1616169900,49575.83,49606.37,49600,49583.13,1.77510205
1616169840,49571.98,49633.85,49605.18,49606.37,0.92083395
1616169780,49610.86,49673.95,49660.19,49610.86,0.21704914
1616169720,49500,49695,49502.68,49654.02,6.15574147
1616169660,49453.61,49547.7,49547.7,49512.69,1.47431673
1616169600,49524.5,49625.63,49531.14,49549.9,2.05342327
1616169540,49537.43,49599.97,49594.83,49541.49,1.85594807
1616169480,49569.23,49633.3,49613.77,49594.83,0.52425635
1616169420,49579.17,49697.92,49697.91,49629.84,2.59392109
1616169360,49645.12,49700,49645.12,49697.48,1.61402304
1616169300,49604.03,49649.28,49617.33,49632.76,0.60760178
1616169240,49566.29,49639.83,49605.93,49616.45,0.69200659
1616169180,49571.5,49621.1,49621.02,49618.07,1.65224327
1616169120,49565.05,49623.38,49623.38,49621.1,0.49570835
1616169060,49572.96,49629.58,49575.31,49624.14,1.52489202
1616169000,49542.46,49599.99,49548.62,49575.31,0.13034539
1616168940,49547.2,49616.54,49616.54,49560.36,0.4379914
1616168880,49550.5,49618.2,49587.93,49595.72,1.47709643
1616168820,49601.64,49676.63,49628.68,49612.32,0.68305503
1616168760,49617.22,49674.07,49672.98,49647.69,1.53252171
1616168700,49608.82,49672.99,49608.82,49653.08,1.57297305
1616168640,49556.34,49640.22,49640.22,49608.82,2.20241098
1616168580,49620.33,49667.64,49620.55,49643.07,0.24415071
1616168520,49620.39,49685.78,49671.09,49653.09,1.23324106
1616168460,49642.04,49745,49728.79,49691.08,2.91061059
1616168400,49683.6,49745,49683.6,49724.56,1.95434938
1616168340,49638.69,49700,49660,49687.25,2.38292409
1616168280,49629.13,49660,49629.13,49660,1.18898013
1616168220,49582.16,49633.99,49587.01,49629.13,1.28517932
1616168160,49560.33,49607.27,49574.08,49604.05,0.56427418
1616168100,49511.19,49599.99,49519.45,49599.99,0.84848849
1616168040,49520.11,49578.79,49520.11,49540.06,0.58914568
1616167980,49520.12,49601.32,49564.86,49537.07,0.80228659
1616167920,49521.63,49650,49589.7,49521.63,3.27044662
1616167860,49550.43,49589.7,49589.69,49589.7,1.51170672
1616167800,49498.61,49589.7,49498.61,49580.08,1.78060969
1616167740,49449.45,49489.49,49489.49,49487.66,0.80504787
1616167680,49442.71,49532.31,49504.82,49489.49,1.66047577
1616167620,49503.73,49601.28,49585.22,49503.73,3.70902468
1616167560,49453.8,49614.57,49453.8,49595.21,10.41878335
1616167500,49364.44,49444.23,49411.96,49438.03,2.60339784
1616167440,49392.59,49470.55,49470.55,49411.96,1.07264736
1616167380,49474.15,49510,49508.29,49474.15,0.48746015
1616167320,49424.95,49510,49424.95,49494.67,0.9834369
1616167260,49402.31,49490.96,49490.95,49402.31,2.03810224
1616167200,49383.02,49477.97,49438.44,49477.97,2.54342984
1616167140,49436.26,49510,49510,49456.11,1.77679356
1616167080,49451.34,49511.34,49511.15,49492.87,1.01317977
1616167020,49493.57,49559.21,49509,49508.79,5.76085877
1616166960,49427.7,49537.49,49427.7,49508.85,16.23516794
1616166900,49381.51,49460.13,49381.51,49443.93,1.45559314
1616166840,49367.42,49400,49387.69,49400,0.15042344
1616166780,49350.25,49390.32,49351.73,49390.32,0.16492993
1616166720,49331.25,49364.09,49359.39,49351.66,0.89524829
1616166660,49331.32,49368.18,49340.4,49343.2,0.73248486
1616166600,49248.91,49340.4,49251.63,49340.4,0.90358236
1616166540,49230.51,49285.94,49259.76,49248.9,0.15188444
1616166480,49233.16,49322.87,49309.45,49233.16,0.67028047
1616166420,49295.81,49354.57,49333.86,49314.92,0.63081886
1616166360,49308.82,49350.31,49311.2,49328.79,0.19946673
1616166300,49285.9,49339.2,49311.59,49285.9,0.28245797
1616166240,49311.47,49375.73,49324.95,49314.55,0.67711693
1616166180,49298.32,49383.36,49341.17,49321.61,0.81441514
1616166120,49299.93,49418.98,49358.19,49333.67,1.83331186
1616166060,49358.09,49500,49489.47,49358.1,1.70227911
1616166000,49418.12,49499.86,49418.12,49499.86,2.05617226
1616165940,49373.76,49464.41,49397.12,49417.65,0.41487226
1616165880,49351.77,49396.53,49376.46,49356.38,0.2468121
1616165820,49354.26,49402.84,49354.26,49381.12,1.49565568
1616165760,49351.64,49398.02,49381.69,49375.63,0.15751493
1616165700,49354.56,49403.32,49364.86,49356.53,0.50497674
1616165640,49364.86,49457.19,49424.9,49364.86,0.38288457
1616165580,49407.83,49454.1,49425.02,49446.02,0.51947957
1616165520,49384.17,49447.99,49406.34,49414.93,2.19099442
1616165460,49364.69,49421.72,49377.21,49406.35,1.05173146
1616165400,49351.22,49407.96,49361.85,49366.79,0.48363301
1616165340,49361.84,49399,49399,49366.6,0.68367766
1616165280,49374.01,49423.79,49376.58,49382.65,0.19148708
1616165220,49355.91,49437.88,49437.88,49382.81,0.43981431
1616165160,49400.03,49464.41,49421.71,49440.71,0.46498749
1616165100,49396.91,49474.39,49407.7,49421.6,1.50777078
1616165040,49385.12,49464.95,49460.55,49414.77,0.94789181
1616164980,49425.11,49487.99,49468.77,49443.06,0.66772933
1616164920,49401.5,49487.93,49419.69,49464.3,1.37948168
1616164860,49325.45,49465,49334.11,49442.61,2.56682486
1616164800,49299.26,49348.83,49319.18,49334.02,0.43912058
1616164740,49250.86,49338.11,49276.33,49338.11,1.0077572
1616164680,49151.17,49276.33,49151.17,49276.33,1.66767584
1616164620,49117.65,49163.13,49123.15,49151.17,0.47424486
1616164560,49117.65,49175.75,49175.74,49124.06,0.88088338
1616164500,49117.65,49204.38,49135.95,49175.72,0.70877991
1616164440,49108.27,49154.11,49132.15,49132.09,0.32090899
1616164380,49135.29,49207.51,49186.74,49145.9,0.39801583
1616164320,49174.6,49221.37,49189.58,49186.73,0.49269527
1616164260,49174.45,49230.97,49198.72,49189.42,0.46793917
1616164200,49196.78,49270.25,49196.78,49206.08,1.01453736
1616164140,49173.24,49250.05,49173.24,49201.73,1.77191139
1616164080,49158.57,49283.38,49270.84,49194.56,1.70449105
1616164020,49240.16,49276.56,49266.43,49249.19,0.22253337
1616163960,49240.65,49349.01,49349.01,49266.43,0.15766575
1616163900,49289.4,49358.29,49289.4,49345.54,0.94504756
1616163840,49208.94,49308.37,49208.94,49308.37,2.46721091
1616163780,49186.81,49246.45,49246.45,49200,0.0888017
1616163720,49199.99,49257.48,49199.99,49236.4,1.63489086
1616163660,49157.19,49199.99,49170.58,49194.11,0.07650531
1616163600,49131.29,49174.3,49145.35,49152.16,0.39992565
1616163540,49106.88,49160.06,49155.24,49134.31,0.34991282
1616163480,49125.99,49221.71,49197.81,49162.73,1.73720307
1616163420,49163.24,49307.98,49191.72,49208.32,1.13120251
1616163360,49048.99,49208.94,49048.99,49194.77,1.56060094
1616163300,48975.38,49049,49035.62,49003.46,0.75810585
1616163240,48968.64,49035.62,49000,49035.62,1.85873771
1616163180,48889.87,49000,48896.11,49000,1.65337426
1616163120,48868.1,48942.99,48904.47,48890,2.89524018
1616163060,48850,48934.29,48850.17,48929.47,6.77411664
1616163000,48797.23,48902.42,48821.18,48861.72,2.64238659
1616162940,48823.39,48918.73,48906.19,48830.24,4.21172465
1616162880,48906.22,48983.92,48973.96,48948.4,1.14340981
1616162820,48906.2,49007.18,48972.57,48950.44,0.85578604
1616162760,48981.91,49032.99,49009.49,48996.38,2.38826588
1616162700,48992.18,49034.66,49009.13,49014.99,2.18921813
1616162640,48973.11,49084.76,49065.13,49003.31,3.52506285
1616162580,49010,49100,49010,49100,3.1484409
1616162520,48957.98,49010,48982.29,49009.97,4.83425391
1616162460,48965.52,49019.87,48988.93,49010.75,0.83197161
1616162400,48948.92,49054.88,49045.98,48963.51,4.40189795
1616162340,49003.15,49055.87,49012.36,49055.87,0.7444995
